,0.25 ADE_0.33_0_0.67,0.25 AIE_1_0.33_0_0.67,0.25 AIE_2_0.33_0_0.67,0.25 ADE_0.33_0.33_0.33,0.25 AIE_1_0.33_0.33_0.33,0.25 AIE_2_0.33_0.33_0.33,0.25 ADE_1_0_0,0.25 AIE_1_1_0_0,0.25 AIE_2_1_0_0,0.5 ADE_1_0_0,0.5 AIE_1_1_0_0,0.5 AIE_2_1_0_0,0.75 ADE_1_0_0,0.75 AIE_1_1_0_0,0.75 AIE_2_1_0_0,0.5 ADE_0.33_0_0.67,0.5 AIE_1_0.33_0_0.67,0.5 AIE_2_0.33_0_0.67,0.75 ADE_0.33_0_0.67,0.75 AIE_1_0.33_0_0.67,0.75 AIE_2_0.33_0_0.67,0.5 ADE_0.33_0.33_0.33,0.5 AIE_1_0.33_0.33_0.33,0.5 AIE_2_0.33_0.33_0.33,0.75 ADE_0.33_0.33_0.33,0.75 AIE_1_0.33_0.33_0.33,0.75 AIE_2_0.33_0.33_0.33,0.25 ADE_0.33_0.67_0,0.25 AIE_1_0.33_0.67_0,0.25 AIE_2_0.33_0.67_0,0.5 ADE_0.33_0.67_0,0.5 AIE_1_0.33_0.67_0,0.5 AIE_2_0.33_0.67_0,0.75 ADE_0.33_0.67_0,0.75 AIE_1_0.33_0.67_0,0.75 AIE_2_0.33_0.67_0,0.25 ADE_0.5_0.5_0,0.25 AIE_1_0.5_0.5_0,0.25 AIE_2_0.5_0.5_0,0.5 ADE_0.5_0.5_0,0.5 AIE_1_0.5_0.5_0,0.5 AIE_2_0.5_0.5_0,0.75 ADE_0.5_0.5_0,0.75 AIE_1_0.5_0.5_0,0.75 AIE_2_0.5_0.5_0,0.25 ADE_0.67_0.33_0,0.25 AIE_1_0.67_0.33_0,0.25 AIE_2_0.67_0.33_0,0.5 ADE_0.67_0.33_0,0.5 AIE_1_0.67_0.33_0,0.5 AIE_2_0.67_0.33_0,0.75 ADE_0.67_0.33_0,0.75 AIE_1_0.67_0.33_0,0.75 AIE_2_0.67_0.33_0,0.25 ADE_0.5_0_0.5,0.25 AIE_1_0.5_0_0.5,0.25 AIE_2_0.5_0_0.5,0.5 ADE_0.5_0_0.5,0.5 AIE_1_0.5_0_0.5,0.5 AIE_2_0.5_0_0.5,0.75 ADE_0.5_0_0.5,0.75 AIE_1_0.5_0_0.5,0.75 AIE_2_0.5_0_0.5,0.25 ADE_0.67_0_0.33,0.25 AIE_1_0.67_0_0.33,0.25 AIE_2_0.67_0_0.33,0.5 ADE_0.67_0_0.33,0.5 AIE_1_0.67_0_0.33,0.5 AIE_2_0.67_0_0.33,0.75 ADE_0.67_0_0.33,0.75 AIE_1_0.67_0_0.33,0.75 AIE_2_0.67_0_0.33,0.25 ADE_0.33_0.56_0.11,0.25 AIE_1_0.33_0.56_0.11,0.25 AIE_2_0.33_0.56_0.11,0.5 ADE_0.33_0.56_0.11,0.5 AIE_1_0.33_0.56_0.11,0.5 AIE_2_0.33_0.56_0.11,0.75 ADE_0.33_0.56_0.11,0.75 AIE_1_0.33_0.56_0.11,0.75 AIE_2_0.33_0.56_0.11,0.25 ADE_0.33_0.11_0.56,0.25 AIE_1_0.33_0.11_0.56,0.25 AIE_2_0.33_0.11_0.56,0.5 ADE_0.33_0.11_0.56,0.5 AIE_1_0.33_0.11_0.56,0.5 AIE_2_0.33_0.11_0.56,0.75 ADE_0.33_0.11_0.56,0.75 AIE_1_0.33_0.11_0.56,0.75 AIE_2_0.33_0.11_0.56
0,0.5795826406747075,-0.6546263268373358,-0.19204639744286134,0.38568301634768015,0.5591840685030384,0.51779106013844,1.308747713128119,-1.2242816723225802,-5.776654262241616,0.8432886681521485,-1.8030512331730466,-7.284337674010314,0.9813798650582516,-3.0033308909950773,-13.890338644355456,0.3553779991596676,-2.2345369268582713,1.0220634450767379,0.2434383836118169,-2.971720276796013,1.5223779088852016,0.40999738478949205,0.2937703984689044,-0.02727489042199701,0.23817911184384105,-0.4484635262716797,-2.310446998587069,0.3581302130449412,0.7944505124707862,-5.10862576136948,0.4708990684021548,0.7803369088886514,-10.946868597911969,0.26567610678251524,0.9326063355295905,-12.963395050369536,0.582873369463287,0.4417965079419206,-4.425485128885332,0.3587941714607585,0.7437588465808859,-8.488440973158738,0.676291331517118,1.064542864320574,-13.497938030255163,0.7993458320148378,0.5154717395137681,-6.326245483975874,0.5713418912910309,0.3414559967416378,-8.651658519939973,0.7503281683865461,-0.16699816066285714,-15.201797516145424,0.5327901021316939,-1.3069392007293603,0.456733417941768,0.3120198372633544,-2.6789180566486017,1.1518878140540891,0.6216001844140528,-4.216040067413628,-0.6432770224228765,0.6129724151540993,-0.8518527915983768,-0.137278618933748,0.6214681471068557,-2.242439024885004,-0.3318956548900732,0.7677094440765231,-3.5558874349125253,0.039780578174398964,0.398919819770752,0.6277008289374525,-0.9714899805149612,0.43040148979703946,0.8386446286214152,1.0313709449134407,0.30871510212740233,0.28227913467440435,-1.0955158002650727,0.2046562571941802,0.0033509962493484128,-0.12654331772118202,0.33149848975066026,0.14100647941023864,-0.189470947672812,0.3090617885899718,0.2853690188146078,0.42469754929456954
1,0.3437581677173582,-0.9147755289846814,0.49979664011824304,0.31757792749981245,0.6359293913479207,0.6369014692692518,0.9354741701401394,-1.784548384740943,-6.515428740335341,0.9642310010944295,-2.3489125068126233,-8.441720073374738,1.0500915590642872,-3.221451456838272,-11.218614051478443,0.30406378724408323,-2.1699097822919464,0.6272822157138315,0.33812197935442545,-3.627145598424381,1.0043790512496742,0.43066376605646134,0.6066350780674515,-0.9855670434907944,0.31114637470552686,-0.1806555239440591,0.029762922238696147,0.22585208571506452,0.7140724222259713,-1.972676124032177,0.2855840681243886,0.5650538421902765,-9.397827686468943,0.3399165239618881,0.9630356439393672,-13.664931287801213,0.37910410492220187,0.2015814373436502,-4.415245128190726,0.43015587870302124,0.030223464009630597,-6.664206338921524,0.40083268323825944,0.27214886707060026,-13.465820464066205,0.7390059313474003,0.38226907235918256,-5.241985716570326,0.5360509500658172,-0.0761070480549441,-10.442465241607358,0.7908997354430836,-0.18907476732019127,-13.779519224787917,0.45513431151221284,-1.1714595500757676,0.27298485534792516,0.5063123965370007,-2.2729064680653996,0.2770263448503698,0.4923367858839601,-3.6211973990042976,4.069819299459204,0.5466535977125729,-0.8102046880757737,-0.736389919877916,0.5328812782041721,-1.861332106822972,1.2929643047241146,0.7653198532442039,-2.5339088636923233,0.6550130359189237,0.4188518691981947,0.2365178173700613,-0.8857681749558454,0.3795124204883625,0.24190596113824786,0.31564645168915134,0.1066657132849161,1.1904747596852578,2.263810747891116,0.5469134330024628,-0.19269431282948588,1.065504750923309,0.142051912520241,0.1756652695106406,0.8507051106608361,0.37578238321894125,0.4585058325681442,3.9754381517820097
2,0.3742925132342754,-1.2611334235852192,0.9791398466883763,0.2643038455824296,0.4950099453387288,2.0649985615522892,1.0665457588974454,-0.8607422001490066,-4.269296677292781,1.1125419434200936,-2.6146737205733017,-9.15206218190623,0.9097369283988642,-3.9510576602684124,-14.184170937223683,0.36953614022263,-2.141044515268162,1.9153355710663509,0.23248944583557327,-3.5985126830367085,-2.7678041840560543,0.2750687477242059,0.025395336669749323,-0.30368691282766375,0.18691868053843677,-0.010999889380337623,-1.7717293257441493,0.5799150710137833,0.7884561570219804,-2.4489387178355893,0.28323570830407524,1.0761146754803874,-7.560234669919145,0.35096995282362303,0.47775098006879446,-13.097986637228747,0.4871924321877955,0.508050201233641,-3.914732273078163,0.5721902848447393,0.5418601552973391,-9.40779125045734,0.47258138225757296,0.569630950406982,-11.223777608190282,0.7956439495776535,0.4365549257825182,-5.637266679865873,0.7047826186190386,0.26638815295724494,-7.787831818704829,0.7177134043129885,0.3027394236745342,-13.143900890160584,0.45808164000706864,-1.2618228129543174,1.1722582157384691,0.5237231506246608,-2.9362270183692303,0.026049148606900944,0.47226113006636755,-3.055106453995199,0.8072142133198051,0.5379882824096707,-1.2874965284061475,-0.6666603087521139,0.569768421683474,-1.9804641787296131,-0.031388728723194946,0.5925672362767401,-3.8600204214028397,-0.01525978775260516,0.37507614393044525,0.4897886135945031,-0.019427591822277514,0.5056128966268262,0.29122280203284096,0.5070991882305153,0.5925551035947445,1.5328401637341669,4.631519425053313,0.26286488004162695,0.5361367366962105,0.5131947627824258,0.43216064561165507,0.26202553975587617,-0.5269086930845364,-0.17101387221004777,-0.7979333139537338,-2.6579689801364417
3,0.31064365144193934,-1.3926364869067247,1.4824752709089455,0.40018091492985514,0.12087045213594426,1.7359970032605787,0.8254864952353652,-1.7735677225269502,-5.663453898098753,0.9808677441359486,-2.4490436700622276,-8.516925728723367,1.0509128823426115,-3.3891819337612556,-11.840514400198076,0.24527537628017246,-2.268316552840799,-0.004502087984195374,0.3109134025108632,-3.6597018256794533,0.42122165368091746,0.435857514251105,0.8465765660692122,2.117728012961627,0.3646884911985164,1.1982041319202885,2.862231410192136,0.26692855854238895,0.7844533683277671,-6.509102243305776,0.40905315821168664,1.0741689035036472,-8.069327228279175,0.2883305073492888,1.5205375107911243,-11.424283128390295,0.49546306028793163,0.1697504375340186,-3.1315812938460708,0.44136607130723127,0.2622390155957474,-8.628680048513619,0.5545875379564704,0.8049943840595806,-15.198830225059636,0.5998485851033961,0.4775562328825467,-3.8681781002282314,0.7328563511910131,0.2912652375115683,-7.129713775280433,0.836929291267665,0.8890807844405977,-13.456063167340215,0.2812967029322165,-1.2207795945155642,1.1164879968060073,0.6449296934806193,-1.8344134017519975,0.4428361766866815,0.6000214117109277,-2.885102662662237,1.619450868932772,0.589246075132439,-1.494312157072081,1.2910638772459968,0.5982270702066717,-2.151042855617832,-0.34524831400168626,0.6675771583279758,-2.855794437432464,1.6505712892636868,0.28722739850381057,0.6856501631814531,0.03648392510502842,0.3143593489837792,0.2724210896451583,0.011686588336810378,0.4369815759535125,1.1899796896971027,1.1071244602083445,0.34840386824438424,0.4410312669961422,1.492698937482328,0.32317600984916534,0.7969781317167457,0.3112735600598503,0.4682992182058889,0.8622225180407249,0.8710138053150686
4,0.3581337333307952,-0.6791656203490027,1.17359755260898,0.29625785329676385,0.5733765866188084,-0.24880209334122214,0.8886059060901503,-0.9233735059425306,-2.9760140444793617,0.8987945566705449,-2.1498196046514346,-9.157994591091315,0.967610270030411,-4.149482485540545,-13.371274712023013,0.27393417560836875,-2.4173685138661334,0.5987975149081152,0.4739548416678446,-3.6612887413936632,1.1843215171346333,0.4333441760898293,1.1242269421766458,2.2411495317421166,0.18614385609970188,0.23277319062436885,-0.10842061534340688,0.22711041444960167,0.9724594279523797,-5.164343992093625,0.10629396711669666,1.1221979453056201,-8.558087776005852,0.3051686442251331,1.180166886813473,-12.440327574160571,0.30773193679260163,0.18334806782562268,-6.317612111816073,0.5803685992398051,0.863507347483503,-7.665957635165347,0.4615397330284653,1.2240328340866797,-14.111417079157631,0.7115320923514254,0.12169252293677407,-5.36154605521256,0.5690641538471067,0.7622422148460543,-10.88895090290866,0.7195913843206858,0.4897946873737534,-13.731788832383769,0.5434290128487539,-1.2876722845811792,2.137254293294317,0.49482872939179273,-2.5111129053779564,0.43493836687895115,0.5267971406976575,-2.848639931224775,0.29905717045606856,0.5979083053884079,-1.1450162962438066,2.5206753572117604,0.6041434278092509,-2.0381147074965464,0.3306380061918883,0.7703573318832747,-3.3387994489161317,2.939442907817862,0.36394863758339996,0.061703244603523284,-0.09289138046482294,0.3209941689207835,0.3009775058047793,-1.435476868667252,0.14275733965510265,0.37052374138313626,-0.5667437459541537,0.3090114594540602,-0.44077025394225855,0.2768323792542967,0.3184853823162509,0.3160459970495226,2.0968305109863246,0.3135407758733676,0.6099720658658513,2.0589941063743344
5,0.5823867101078574,-0.6712322066121322,1.2145806944646185,0.3157996911874316,0.019508111850779167,-0.7432177659410357,1.0817757534033756,-0.7829579008541825,-3.525073384036551,1.0806785751761558,-2.1970994084398114,-9.053017060679636,0.9814988541672879,-3.6747492441393574,-11.777627877590824,0.3961197809932656,-2.4541659810688876,-0.41851472152196095,0.5301997202264875,-3.3168100352604073,1.4659682545109238,0.36924431299539523,1.0439236758680743,1.97216879540749,0.4337413323229321,-0.353557296395529,-2.6916029107682187,0.15180081648431554,1.1429935219078722,-5.098317187616752,0.2720170450928389,1.2968917621939198,-9.035729512882385,0.4777404359650028,0.7818380499793642,-14.995139328019489,0.5241113443262778,0.22726435935108683,-3.2580853095122837,0.44577109115366,0.7434070489950715,-9.324756900934323,0.6022302577827164,0.5179713972449341,-11.007312510091992,0.9026158143364091,1.1244808638420938,-4.429061875247837,0.7238116457271032,0.9771803419047351,-7.182447668699769,0.6787868412304712,-0.33744841839429945,-13.854857678399304,0.5593495597063697,-0.8106341924346092,-0.16384765508645566,0.5360785537967031,-2.022669772306423,3.1407996545293226,0.4575204466781663,-3.531591637723008,-2.281648098253224,0.47541116441144476,-0.8018188709055546,-0.6003530103467667,0.6335478500574182,-2.313532679010145,-0.018341058609507993,0.7932470521551531,-3.630626961120153,-0.016189801999663092,0.24957287164887215,0.358944297603595,-0.7672244748424824,0.2963247603357139,-0.22640612007824046,-0.6216595255908103,0.3763051885973864,0.7674935914419531,-1.0215592757236391,0.5617857011879764,-0.2285794291207849,0.1920364683387725,0.36104968896375017,-0.18224576608852436,1.9230882240895424,0.42797245103341,-0.19064506926205516,-0.7704623253488291
6,0.2046449811648983,-1.4389294863006894,-1.161634031186597,0.3868727057302569,0.5124451238670753,0.40083731856911736,0.9312105742376628,-1.3062544349609615,-4.532630366514143,0.8805865501052673,-2.4139676317706176,-9.692413197350108,1.0206189923040365,-2.8266066541555457,-10.69889686339753,0.39106547592962776,-2.2530266348152823,0.015187299730738681,0.4630677825554154,-3.6188192521627234,1.9938821918273344,0.3629192165679199,0.15565971746240118,0.7159193260623318,0.21356073537327813,-0.10628780927141827,-3.0174037593332335,0.29146004522813374,0.5059091658081963,-3.3953777914764784,0.15946485657655837,0.7869573935483127,-9.381817817222181,0.3858320719977508,0.271997358831664,-12.917043367661195,0.49543154662203237,0.40198969107856897,-5.337034797674268,0.5152311156208979,0.49733079336404845,-10.69029032658881,0.41489772610742776,-0.14666881692052888,-14.187247812100207,0.6836051640358082,0.23379205737739409,-4.007920989260887,0.749221968040569,0.44238312673027286,-8.601405336451199,0.7223011664400844,-0.08403954878550035,-12.824370557108313,0.46633775942066924,-1.5945543937940831,1.0912618614255176,0.40405195061732446,-2.5812517332698817,-1.566751973852403,0.48712127890798174,-3.393334841781264,0.9204984656110362,0.5615217282110695,-0.6569724515627982,-0.5402445899613493,0.6292638470795989,-2.7153283014090963,-1.8047282209033555,0.7867331217316353,-3.446922004174628,-1.1561163655899362,0.5960924982729995,0.6713413860879213,0.5323062742069038,0.3287365929672794,0.7827096453448528,1.0910966609155273,0.42017114129440225,0.6802556465874029,-0.7044333503835977,0.3848283945586516,-0.07467298436587327,0.33599521694550133,0.409947395164208,-0.246953785795876,0.7099556382624532,0.3036606385850731,0.7160162836433867,1.399910344860896
7,0.34887873194284974,-0.714078835888557,0.20652562957397946,0.39705805858215254,-0.10913035277320482,-1.5133072031474653,1.1267281521588772,-0.9337112063758143,-4.015754020951334,0.9086537386815274,-2.6176532454640347,-8.60247556011092,1.1721163826559982,-2.7687893792824294,-14.514270364348496,0.2648068527943135,-1.8244074531938788,-0.02124712974789922,0.12403863832886357,-4.038990396767571,-0.7004402370054839,0.26917036978831027,0.3397579177434787,-0.04801872243488208,0.29582085830863114,-0.4546695979597053,-2.1703978575036635,0.10935558128403604,0.7894695368359437,-3.7011640077723937,0.29295782524572866,0.2983015978919833,-9.66321293897869,0.4846856318149937,0.9787480115747755,-13.906890280266142,0.544311619135188,0.8499920190287662,-4.5574647198796185,0.433314612087735,0.8227656320618547,-7.379588995128108,0.7082351725346558,0.9707469184257095,-11.88704316330051,0.9623826136217539,0.6510582268566042,-6.287892833573121,0.6702981219074226,0.5994842062773593,-8.210437690343976,0.5023339011391588,-0.13485852447169955,-14.184000414992742,0.5271069942917402,-0.8976248353703661,1.3262318450650552,0.454601477296363,-2.3688257352697204,1.2519276587519048,0.469628589312197,-3.824062318126892,0.36309910312584004,0.43492842040390434,-1.471202074222592,-0.17251317479571127,0.6248265449358836,-2.473368879463174,1.1714439032745545,0.5960595124960971,-3.339602042319083,1.1659182173358373,0.3219442501421689,0.9410537142113243,0.05186089176497186,0.3228152794848759,0.19917332709611812,-1.516643366704372,0.2663442235147849,-0.28100305519083846,-2.0224464882187236,0.3198438407452594,0.07747729427973996,1.0777698022146989,0.36640285711535703,0.6118141497484225,3.0016611487536298,0.26923123394792864,1.1115475032285795,-0.11903313747780268
8,0.40752343912207645,-0.9549122326710234,0.7948798059868312,0.26254458887403787,0.2841294772768853,0.27382291126629354,0.9430842907309144,-0.7212375645131668,-3.234439016443316,1.0752016876830954,-2.3340204663084716,-8.324872371417836,0.8943669925434051,-3.487883539714796,-13.390098070934934,0.24500191838020374,-2.3855076630067487,2.2685490256610468,0.35412874146133383,-3.635233103242719,0.30445067670445436,0.24579605202020943,0.5674255571105842,0.5541296298320881,0.24260767222901225,-0.024017450201689064,1.6197188260975153,0.14355330516276807,0.853377631784436,-5.1363469745712464,0.36864473844030715,0.633475413490815,-9.86034131993278,0.219159711950638,0.2211846539329001,-15.037307653981587,0.43200540315636493,0.6280453186548598,-3.768143464632405,0.32132626023419575,0.5409186740209827,-9.645212752403154,0.5022942455243753,-0.05431490798183889,-14.51160274296809,0.7258710399864818,0.277335576445697,-5.3795333295871295,0.8422763122653109,0.7578267712435616,-8.355253190127678,0.6356922341135272,0.8350750503990098,-11.728069181719805,0.5473782107874289,-0.9668230352842868,0.8064178689035888,0.43276574845544674,-2.5304213038878234,0.003431825671253177,0.5481838228668472,-3.578329688989535,0.3007875122980801,0.7477330823274395,-1.3531417295973542,1.118145970063416,0.5699742074471995,-3.0166546447786335,-1.2786277989954211,0.7522433742840317,-3.3820808531744704,-0.5979709828383609,0.21221668869113441,0.6788067807532305,0.30098037412756234,0.3097436383610456,0.3030344631312058,-2.2211471788535224,0.331893409957827,0.040339921582944194,-1.457180387754293,0.37299118949563576,-0.0391358350655954,-0.2241034628603896,0.45867967762887196,0.19823388286790175,0.5618993014709048,0.35740105661861504,0.3664125829976919,0.7638572460227598
9,0.6827529982156224,-0.9684199062360116,0.0650804192002248,0.4924417663780259,0.5477383820315543,1.1230954513314246,1.0558904877147388,-1.3031897359963347,-5.6406625499406795,0.9671156119905209,-1.6566408851381442,-8.1148562104819,1.0189566263614467,-3.604314789870131,-11.98266192951003,0.34793414260503613,-2.0678143808569596,1.0285725499020173,0.40282555649844326,-3.682841270004759,-0.06188060793712532,0.4073674914254379,0.7231504177741654,1.1687480190363102,0.43165521595294076,0.7302661173773916,1.1312432903923912,0.4647069798060896,1.0031489565864236,-4.441201218895407,0.4055143046167646,0.6367176400419436,-6.970887699820925,0.32134294052185225,0.5033636311527165,-14.24553479149766,0.5310272200919772,0.6980385172312416,-4.430010269647262,0.6062098773026878,0.6669811844314648,-9.614186959713983,0.5038212378925668,0.07098131513621016,-11.768146400589115,0.4982400585775884,0.7776644115005804,-2.4376796628436455,0.7573273903425782,-0.09674310778740126,-8.060316106884168,0.7422205662502976,-0.14305498021408325,-14.472028830484042,0.5631538483529706,-0.5844226896252863,-0.9749870651357412,0.4944716661278904,-2.5149322404421777,1.1023247129638851,0.44243088943470865,-3.200242427554445,2.167840688674546,0.7965177423657466,-1.6665625221475027,1.9470645878380513,0.7761840144167896,-2.1324720911049737,1.6570770703306923,0.7047594037834385,-3.080658249394146,0.6691270435824268,0.1749092996912139,0.45649279560694445,-0.05178203040033947,0.34281361428648627,0.49616575080916453,-0.6250190403200737,0.3108347895410051,0.8808555947779677,1.2881170386053717,0.4939324933051773,0.40107019968202123,0.5805187059302406,0.3648754443712497,-0.1242434973701125,0.34539484505095286,0.490264839179256,0.886338933212971,3.8399626183664775
